,发生时间,发生时间,发生时间
14166,2014-11-05 15:10:09,False,False
14167,2014-11-05 15:10:19,False,False
14168,2014-11-05 15:10:22,False,False
14169,2014-11-05 15:10:26,False,False
14170,2014-11-05 15:10:28,False,False
14171,2014-11-05 15:10:30,False,False
14172,2014-11-05 15:11:10,False,False
14173,2014-11-05 15:11:12,False,False
14174,2014-11-05 15:11:14,False,False
14175,2014-11-05 15:11:20,False,False
14176,2014-11-05 15:11:22,False,False
14177,2014-11-05 15:11:28,False,False
14178,2014-11-05 15:11:32,False,False
14179,2014-11-05 15:11:34,False,False
14180,2014-11-05 15:11:38,False,False
14181,2014-11-05 15:11:40,False,False
14182,2014-11-05 15:11:42,False,False
14183,2014-11-05 15:11:46,False,False
14184,2014-11-05 15:11:48,False,False
14185,2014-11-05 15:11:52,False,False
14186,2014-11-05 15:11:54,False,False
14187,2014-11-05 15:11:56,False,False
14188,2014-11-05 15:12:00,False,False
14189,2014-11-05 15:12:02,False,False
14190,2014-11-05 15:12:05,False,False
14191,2014-11-05 15:12:09,False,False
14192,2014-11-05 15:12:19,False,False
14193,2014-11-05 15:12:21,False,False
14194,2014-11-05 15:12:23,False,False
14195,2014-11-05 15:12:25,False,False
14196,2014-11-05 15:12:27,False,False
14197,2014-11-05 15:12:33,False,False
14198,2014-11-05 15:12:35,False,False
14199,2014-11-05 15:12:37,False,False
14200,2014-11-05 15:12:39,False,False
14201,2014-11-05 15:12:41,False,False
14202,2014-11-05 15:12:43,False,False
14203,2014-11-05 15:12:45,False,False
14204,2014-11-05 15:13:02,False,False
14205,2014-11-05 15:13:05,False,False
14206,2014-11-05 15:13:07,False,False
14207,2014-11-05 15:13:09,False,False
14208,2014-11-05 15:13:11,False,False
14209,2014-11-05 15:13:15,False,False
14210,2014-11-05 15:13:17,False,False
14211,2014-11-05 15:13:25,False,False
14212,2014-11-05 15:13:27,False,False
14213,2014-11-05 15:13:29,False,False
14214,2014-11-05 15:13:31,False,False
14215,2014-11-05 15:13:33,False,False
14216,2014-11-05 15:13:43,False,False
14217,2014-11-05 15:13:46,False,False
14218,2014-11-05 15:13:48,False,False
14219,2014-11-05 15:13:52,False,False
14220,2014-11-05 15:13:54,False,False
14221,2014-11-05 15:13:56,False,False
14222,2014-11-05 15:14:08,False,False
14223,2014-11-05 15:14:10,False,False
14224,2014-11-05 15:14:18,False,False
14225,2014-11-05 15:14:24,False,False
14226,2014-11-05 15:14:32,False,False
14227,2014-11-05 15:14:34,False,False
14228,2014-11-05 15:14:36,False,False
14229,2014-11-05 15:14:40,False,False
14230,2014-11-05 15:14:44,False,False
14231,2014-11-05 15:14:50,False,False
14232,2014-11-05 15:14:52,False,False
14233,2014-11-05 15:14:54,False,False
14234,2014-11-05 15:14:56,False,False
14235,2014-11-05 15:14:58,False,False
14236,2014-11-05 15:15:00,False,False
14270,2014-11-05 15:26:27,True,True
14271,2014-11-05 15:26:29,False,False
14272,2014-11-05 15:26:31,False,False
14273,2014-11-05 15:26:33,False,False
14274,2014-11-05 15:26:39,False,False
14275,2014-11-05 15:26:41,False,False
14276,2014-11-05 15:26:47,False,False
14277,2014-11-05 15:27:07,False,False
14278,2014-11-05 15:27:11,False,False
14279,2014-11-05 15:27:13,False,False
14280,2014-11-05 15:27:15,False,False
14281,2014-11-05 15:27:17,False,False
14282,2014-11-05 15:27:19,False,False
14283,2014-11-05 15:27:21,False,False
14284,2014-11-05 15:27:23,False,False
14285,2014-11-05 15:27:25,False,False
14286,2014-11-05 15:27:27,False,False
14287,2014-11-05 15:27:29,False,False
14288,2014-11-05 15:27:31,False,False
14289,2014-11-05 15:27:37,False,False
14290,2014-11-05 15:27:40,False,False
14291,2014-11-05 15:27:48,False,False
14292,2014-11-05 15:27:52,False,False
14293,2014-11-05 15:27:56,False,False
14294,2014-11-05 15:27:58,False,False
14295,2014-11-05 15:28:00,False,False
14296,2014-11-05 15:28:02,False,False
14297,2014-11-05 15:28:04,False,False
14298,2014-11-05 15:28:06,False,False
14299,2014-11-05 15:28:08,False,False
14300,2014-11-05 15:28:14,False,False
14301,2014-11-05 15:28:18,False,False
14302,2014-11-05 15:28:20,False,False
14303,2014-11-05 15:28:24,False,False
14304,2014-11-05 15:28:36,False,False
14305,2014-11-05 15:28:38,False,False
14306,2014-11-05 15:28:40,False,False
14307,2014-11-05 15:28:48,False,False
14308,2014-11-05 15:28:54,False,False
14309,2014-11-05 15:28:58,False,False
14310,2014-11-05 15:29:00,False,False
14311,2014-11-05 15:29:02,False,False
14312,2014-11-05 15:29:12,False,False
14313,2014-11-05 15:29:14,False,False
14314,2014-11-05 15:29:18,False,False
14315,2014-11-05 15:29:21,False,False
14316,2014-11-05 15:29:29,False,False
14317,2014-11-05 15:29:33,False,False
14318,2014-11-05 15:29:39,False,False
14319,2014-11-05 15:29:41,False,False
14320,2014-11-05 15:29:43,False,False
14321,2014-11-05 15:29:45,False,False
14322,2014-11-05 15:29:49,False,False
14323,2014-11-05 15:29:51,False,False
14324,2014-11-05 15:29:53,False,False
14325,2014-11-05 15:30:03,False,False
14326,2014-11-05 15:30:07,False,False
14327,2014-11-05 15:30:09,False,False
14328,2014-11-05 15:30:11,False,False
14329,2014-11-05 15:30:13,False,False
14330,2014-11-05 15:30:17,False,False
14331,2014-11-05 15:30:19,False,False
14332,2014-11-05 15:30:23,False,False
14333,2014-11-05 15:30:25,False,False
14334,2014-11-05 15:30:27,False,False
14335,2014-11-05 15:30:31,False,False
14336,2014-11-05 15:30:37,False,False
14337,2014-11-05 15:30:41,False,False
14338,2014-11-05 15:30:49,False,False
14339,2014-11-05 15:30:51,False,False
14340,2014-11-05 15:31:02,False,False
14341,2014-11-05 15:31:04,False,False
14342,2014-11-05 15:31:12,False,False
14343,2014-11-05 15:31:14,False,False
14344,2014-11-05 15:31:16,False,False
14345,2014-11-05 15:31:18,False,False
14346,2014-11-05 15:31:26,False,False
14347,2014-11-05 15:31:28,False,False
14348,2014-11-05 15:31:30,False,False
14349,2014-11-05 15:31:34,False,False
14350,2014-11-05 15:31:36,False,False
14351,2014-11-05 15:31:40,False,False
14352,2014-11-05 15:31:42,False,False
14353,2014-11-05 15:31:44,False,False
14354,2014-11-05 15:31:50,False,False
14355,2014-11-05 15:31:52,False,False
14356,2014-11-05 15:31:54,False,False
14357,2014-11-05 15:32:02,False,False
14358,2014-11-05 15:32:06,False,False
14359,2014-11-05 15:32:08,False,False
14360,2014-11-05 15:32:10,False,False
14361,2014-11-05 15:32:12,False,False
14362,2014-11-05 15:32:14,False,False
14363,2014-11-05 15:32:16,False,False
14364,2014-11-05 15:32:18,False,False
14365,2014-11-05 15:32:26,False,False
14366,2014-11-05 15:32:28,False,False
14367,2014-11-05 15:32:36,False,False
14368,2014-11-05 15:32:40,False,False
14369,2014-11-05 15:32:43,False,False
14370,2014-11-05 15:32:44,False,False
14371,2014-11-05 15:32:47,False,False
14372,2014-11-05 15:32:49,False,False
14373,2014-11-05 15:33:01,False,False
14374,2014-11-05 15:33:03,False,False
14375,2014-11-05 15:33:23,False,False
14376,2014-11-05 15:33:25,False,False
14377,2014-11-05 15:33:27,False,False
14378,2014-11-05 15:33:29,False,False
14379,2014-11-05 15:33:33,False,False
14380,2014-11-05 15:33:35,False,False
14381,2014-11-05 15:33:37,False,False
14382,2014-11-05 15:33:39,False,False
14383,2014-11-05 15:33:51,False,False
14384,2014-11-05 15:33:55,False,False
14385,2014-11-05 15:33:57,False,False
14386,2014-11-05 15:34:01,False,False
14387,2014-11-05 15:34:03,False,False
14388,2014-11-05 15:34:05,False,False
14389,2014-11-05 15:34:11,False,False
14390,2014-11-05 15:34:22,False,False
14391,2014-11-05 15:34:25,False,False
14392,2014-11-05 15:34:32,False,False
14393,2014-11-05 15:34:34,False,False
14394,2014-11-05 15:34:36,False,False
14395,2014-11-05 15:34:40,False,False
14396,2014-11-05 15:34:46,False,False
14397,2014-11-05 15:34:48,False,False
14398,2014-11-05 15:34:50,False,False
14399,2014-11-05 15:34:56,False,False
14400,2014-11-05 15:35:00,False,False
14401,2014-11-05 15:35:02,False,False
14402,2014-11-05 15:35:04,False,False
14403,2014-11-05 15:35:08,False,False
14404,2014-11-05 15:35:10,False,False
14405,2014-11-05 15:35:12,False,False
14406,2014-11-05 15:35:16,False,False
14407,2014-11-05 15:35:18,False,False
14408,2014-11-05 15:35:20,False,False
14409,2014-11-05 15:35:22,False,False
14410,2014-11-05 15:35:28,False,False
14411,2014-11-05 15:35:30,False,False
14412,2014-11-05 15:35:32,False,False
14413,2014-11-05 15:35:34,False,False
14414,2014-11-05 15:35:38,False,False
14415,2014-11-05 15:35:40,False,False
14416,2014-11-05 15:35:42,False,False
14417,2014-11-05 15:35:44,False,False
14418,2014-11-05 15:35:46,False,False
14419,2014-11-05 15:35:48,False,False
14420,2014-11-05 15:35:52,False,False
14421,2014-11-05 15:35:56,False,False
14422,2014-11-05 15:35:58,False,False
14423,2014-11-05 15:36:00,False,False
14424,2014-11-05 15:36:06,False,False
14425,2014-11-05 15:36:09,False,False
14426,2014-11-05 15:36:12,False,False
14427,2014-11-05 15:36:15,False,False
14428,2014-11-05 15:36:17,False,False
14429,2014-11-05 15:36:25,False,False
14430,2014-11-05 15:36:27,False,False
14431,2014-11-05 15:36:32,False,False
14432,2014-11-05 15:36:35,False,False
14433,2014-11-05 15:36:37,False,False
14434,2014-11-05 15:36:41,False,False
14435,2014-11-05 15:36:47,False,False
14436,2014-11-05 15:36:53,False,False
14437,2014-11-05 15:36:55,False,False
14438,2014-11-05 15:36:59,False,False
14547,2014-11-05 19:04:43,True,True
14549,2014-11-05 19:09:46,True,True
14558,2014-11-05 19:51:30,True,True
14589,2014-11-05 20:09:12,True,True
14590,2014-11-05 20:09:14,False,False
14591,2014-11-05 20:09:16,False,False
14592,2014-11-05 20:09:18,False,False
14593,2014-11-05 20:09:22,False,False
14594,2014-11-05 20:09:24,False,False
14595,2014-11-05 20:09:26,False,False
14596,2014-11-05 20:09:30,False,False
14597,2014-11-05 20:09:36,False,False
14598,2014-11-05 20:09:48,False,False
14599,2014-11-05 20:09:50,False,False
14600,2014-11-05 20:09:54,False,False
14601,2014-11-05 20:10:02,False,False
14602,2014-11-05 20:10:05,False,False
14603,2014-11-05 20:10:09,False,False
14604,2014-11-05 20:10:11,False,False
14605,2014-11-05 20:10:13,False,False
14606,2014-11-05 20:10:15,False,False
14607,2014-11-05 20:10:17,False,False
14608,2014-11-05 20:10:23,False,False
14609,2014-11-05 20:10:29,False,False
14610,2014-11-05 20:10:31,False,False
14611,2014-11-05 20:10:33,False,False
14612,2014-11-05 20:10:35,False,False
14613,2014-11-05 20:10:51,False,False
14614,2014-11-05 20:10:53,False,False
14615,2014-11-05 20:10:57,False,False
14616,2014-11-05 20:10:59,False,False
14617,2014-11-05 20:11:01,False,False
14618,2014-11-05 20:11:03,False,False
14619,2014-11-05 20:11:05,False,False
14620,2014-11-05 20:11:17,False,False
14621,2014-11-05 20:11:19,False,False
14622,2014-11-05 20:11:21,False,False
14623,2014-11-05 20:11:26,False,False
14624,2014-11-05 20:11:31,False,False
14625,2014-11-05 20:11:35,False,False
14626,2014-11-05 20:11:37,False,False
14627,2014-11-05 20:11:40,False,False
14628,2014-11-05 20:11:48,False,False
14629,2014-11-05 20:11:50,False,False
14630,2014-11-05 20:11:52,False,False
14631,2014-11-05 20:11:56,False,False
14632,2014-11-05 20:11:58,False,False
14633,2014-11-05 20:12:00,False,False
14634,2014-11-05 20:12:02,False,False
14635,2014-11-05 20:12:04,False,False
14636,2014-11-05 20:12:06,False,False
14637,2014-11-05 20:12:14,False,False
14638,2014-11-05 20:12:16,False,False
14639,2014-11-05 20:12:24,False,False
14640,2014-11-05 20:12:26,False,False
14641,2014-11-05 20:12:32,False,False
14642,2014-11-05 20:12:36,False,False
14643,2014-11-05 20:12:38,False,False
14644,2014-11-05 20:12:40,False,False
14645,2014-11-05 20:12:46,False,False
14646,2014-11-05 20:12:48,False,False
14647,2014-11-05 20:12:52,False,False
14648,2014-11-05 20:12:54,False,False
14649,2014-11-05 20:12:58,False,False
14650,2014-11-05 20:13:00,False,False
14651,2014-11-05 20:13:08,False,False
14652,2014-11-05 20:13:10,False,False
14653,2014-11-05 20:13:14,False,False
14654,2014-11-05 20:13:16,False,False
14655,2014-11-05 20:13:18,False,False
14656,2014-11-05 20:13:20,False,False
14657,2014-11-05 20:13:22,False,False
14658,2014-11-05 20:13:24,False,False
14659,2014-11-05 20:13:27,False,False
14660,2014-11-05 20:13:28,False,False
14661,2014-11-05 20:13:33,False,False
14662,2014-11-05 20:13:39,False,False
14663,2014-11-05 20:13:47,False,False
14664,2014-11-05 20:13:51,False,False
14665,2014-11-05 20:13:53,False,False
14666,2014-11-05 20:13:57,False,False
14667,2014-11-05 20:14:05,False,False
14668,2014-11-05 20:14:07,False,False
14669,2014-11-05 20:14:09,False,False
14670,2014-11-05 20:14:17,False,False
14671,2014-11-05 20:14:23,False,False
14672,2014-11-05 20:14:25,False,False
14673,2014-11-05 20:14:27,False,False
14674,2014-11-05 20:14:29,False,False
14675,2014-11-05 20:14:31,False,False
14676,2014-11-05 20:14:35,False,False
14677,2014-11-05 20:14:37,False,False
14678,2014-11-05 20:14:39,False,False
14679,2014-11-05 20:14:49,False,False
14680,2014-11-05 20:14:53,False,False
14681,2014-11-05 20:14:55,False,False
14682,2014-11-05 20:14:59,False,False
14683,2014-11-05 20:15:03,False,False
14684,2014-11-05 20:15:05,False,False
14685,2014-11-05 20:15:08,False,False
14709,2014-11-05 20:36:50,True,True
14711,2014-11-05 21:35:46,True,True
14712,2014-11-05 21:35:50,False,False
14713,2014-11-05 21:35:52,False,False
14714,2014-11-05 21:36:01,False,False
14715,2014-11-05 21:36:03,False,False
14716,2014-11-05 21:36:13,False,False
14717,2014-11-05 21:36:15,False,False
14718,2014-11-05 21:36:27,False,False
14719,2014-11-05 21:36:31,False,False
14720,2014-11-05 21:36:37,False,False
14721,2014-11-05 21:36:41,False,False
14722,2014-11-05 21:36:45,False,False
14723,2014-11-05 21:36:47,False,False
14724,2014-11-05 21:36:49,False,False
14725,2014-11-05 21:36:51,False,False
14726,2014-11-05 21:36:53,False,False
14727,2014-11-05 21:36:55,False,False
14728,2014-11-05 21:36:59,False,False
14729,2014-11-05 21:37:01,False,False
14730,2014-11-05 21:37:03,False,False
14731,2014-11-05 21:37:05,False,False
14732,2014-11-05 21:37:07,False,False
14733,2014-11-05 21:37:09,False,False
14734,2014-11-05 21:37:11,False,False
14735,2014-11-05 21:37:15,False,False
14736,2014-11-05 21:37:17,False,False
14737,2014-11-05 21:37:23,False,False
14738,2014-11-05 21:37:29,False,False
14739,2014-11-05 21:37:31,False,False
14740,2014-11-05 21:37:35,False,False
14741,2014-11-05 21:37:41,False,False
14742,2014-11-05 21:37:48,False,False
14743,2014-11-05 21:37:52,False,False
14744,2014-11-05 21:37:54,False,False
14745,2014-11-05 21:37:58,False,False
14746,2014-11-05 21:38:00,False,False
14747,2014-11-05 21:38:04,False,False
14748,2014-11-05 21:38:08,False,False
14749,2014-11-05 21:38:10,False,False
14750,2014-11-05 21:38:12,False,False
14751,2014-11-05 21:38:14,False,False
14752,2014-11-05 21:38:28,False,False
14753,2014-11-05 21:38:30,False,False
14754,2014-11-05 21:38:32,False,False
14755,2014-11-05 21:38:38,False,False
14756,2014-11-05 21:38:40,False,False
14757,2014-11-05 21:38:46,False,False
14758,2014-11-05 21:38:48,False,False
14759,2014-11-05 21:38:56,False,False
14760,2014-11-05 21:38:58,False,False
14761,2014-11-05 21:39:04,False,False
14762,2014-11-05 21:39:06,False,False
14763,2014-11-05 21:39:10,False,False
14764,2014-11-05 21:39:12,False,False
14769,2014-11-05 21:40:49,False,False
14770,2014-11-05 21:40:51,False,False
14771,2014-11-05 21:40:57,False,False
14772,2014-11-05 21:40:59,False,False
14773,2014-11-05 21:41:38,False,False
14774,2014-11-05 21:41:40,False,False
14775,2014-11-05 21:41:44,False,False
14776,2014-11-05 21:41:50,False,False
14777,2014-11-05 21:41:52,False,False
14778,2014-11-05 21:41:58,False,False
14779,2014-11-05 21:42:00,False,False
14780,2014-11-05 21:42:02,False,False
14781,2014-11-05 21:42:06,False,False
14782,2014-11-05 21:42:10,False,False
14783,2014-11-05 21:42:12,False,False
14784,2014-11-05 21:42:14,False,False
14785,2014-11-05 21:42:18,False,False
14786,2014-11-05 21:42:20,False,False
14787,2014-11-05 21:42:26,False,False
14788,2014-11-05 21:42:28,False,False
14789,2014-11-05 21:42:32,False,False
14790,2014-11-05 21:42:36,False,False
14791,2014-11-05 21:42:40,False,False
14792,2014-11-05 21:42:44,False,False
14793,2014-11-05 21:42:50,False,False
14794,2014-11-05 21:42:52,False,False
14795,2014-11-05 21:42:59,False,False
14796,2014-11-05 21:43:04,False,False
14797,2014-11-05 21:43:09,False,False
14798,2014-11-05 21:43:19,False,False
14799,2014-11-05 21:43:23,False,False
14800,2014-11-05 21:43:29,False,False
14801,2014-11-05 21:43:33,False,False
14802,2014-11-05 21:43:37,False,False
14803,2014-11-05 21:43:51,False,False
14804,2014-11-05 21:43:55,False,False
14805,2014-11-05 21:44:13,False,False
14806,2014-11-05 21:44:15,False,False
14807,2014-11-05 21:44:17,False,False
14808,2014-11-05 21:44:19,False,False
14809,2014-11-05 21:44:27,False,False
14810,2014-11-05 21:44:29,False,False
14811,2014-11-05 21:44:31,False,False
14812,2014-11-05 21:44:33,False,False
14813,2014-11-05 21:44:48,False,False
14814,2014-11-05 21:44:50,False,False
14815,2014-11-05 21:45:02,False,False
14816,2014-11-05 21:45:04,False,False
14817,2014-11-05 21:45:08,False,False
14818,2014-11-05 21:45:10,False,False
14819,2014-11-05 21:45:18,False,False
14820,2014-11-05 21:45:20,False,False
14821,2014-11-05 21:45:28,False,False
14822,2014-11-05 21:45:30,False,False
14823,2014-11-05 21:45:32,False,False
14824,2014-11-05 21:45:36,False,False
14825,2014-11-05 21:45:40,False,False
15307,2014-11-06 19:48:50,True,True
15326,2014-11-06 20:25:55,True,True
15378,2014-11-06 20:41:17,True,True
15379,2014-11-06 20:41:19,False,False
15380,2014-11-06 20:41:25,False,False
15381,2014-11-06 20:41:27,False,False
15382,2014-11-06 20:41:29,False,False
15383,2014-11-06 20:41:31,False,False
15384,2014-11-06 20:41:33,False,False
15385,2014-11-06 20:41:37,False,False
15386,2014-11-06 20:41:39,False,False
15395,2014-11-06 20:47:02,True,True
15396,2014-11-06 20:47:04,False,False
15397,2014-11-06 20:47:06,False,False
15398,2014-11-06 20:47:15,False,False
15399,2014-11-06 20:47:17,False,False
15400,2014-11-06 20:47:19,False,False
15401,2014-11-06 20:47:23,False,False
15402,2014-11-06 20:47:25,False,False
15404,2014-11-06 20:47:33,False,False
15405,2014-11-06 20:47:35,False,False
15406,2014-11-06 20:47:51,False,False
15407,2014-11-06 20:47:53,False,False
15417,2014-11-06 21:14:02,True,True
15418,2014-11-06 21:14:04,False,False
15419,2014-11-06 21:14:06,False,False
15420,2014-11-06 21:14:08,False,False
15421,2014-11-06 21:14:10,False,False
15422,2014-11-06 21:14:16,False,False
15423,2014-11-06 21:14:18,False,False
15424,2014-11-06 21:14:28,False,False
15425,2014-11-06 21:14:34,False,False
15426,2014-11-06 21:14:38,False,False
15427,2014-11-06 21:14:44,False,False
15428,2014-11-06 21:14:48,False,False
15429,2014-11-06 21:14:50,False,False
15430,2014-11-06 21:14:54,False,False
15431,2014-11-06 21:14:58,False,False
15432,2014-11-06 21:15:02,False,False
15433,2014-11-06 21:15:05,False,False
15434,2014-11-06 21:15:17,False,False
15435,2014-11-06 21:15:19,False,False
15436,2014-11-06 21:15:21,False,False
15437,2014-11-06 21:15:23,False,False
15438,2014-11-06 21:15:27,False,False
15439,2014-11-06 21:15:29,False,False
15440,2014-11-06 21:15:31,False,False
15441,2014-11-06 21:15:41,False,False
15442,2014-11-06 21:15:45,False,False
15443,2014-11-06 21:15:57,False,False
15444,2014-11-06 21:16:01,False,False
15445,2014-11-06 21:16:03,False,False
15446,2014-11-06 21:16:07,False,False
15447,2014-11-06 21:16:09,False,False
15448,2014-11-06 21:16:15,False,False
15449,2014-11-06 21:16:17,False,False
15450,2014-11-06 21:16:19,False,False
15451,2014-11-06 21:16:23,False,False
15452,2014-11-06 21:16:29,False,False
15453,2014-11-06 21:16:33,False,False
15454,2014-11-06 21:16:35,False,False
15455,2014-11-06 21:16:43,False,False
15456,2014-11-06 21:16:45,False,False
15457,2014-11-06 21:16:54,False,False
15458,2014-11-06 21:16:56,False,False
15459,2014-11-06 21:16:58,False,False
15460,2014-11-06 21:17:00,False,False
15461,2014-11-06 21:17:08,False,False
15462,2014-11-06 21:17:10,False,False
15463,2014-11-06 21:17:14,False,False
15464,2014-11-06 21:17:16,False,False
15465,2014-11-06 21:17:18,False,False
15466,2014-11-06 21:17:22,False,False
15467,2014-11-06 21:17:34,False,False
15468,2014-11-06 21:17:36,False,False
15469,2014-11-06 21:17:38,False,False
15470,2014-11-06 21:17:40,False,False
15471,2014-11-06 21:17:42,False,False
15472,2014-11-06 21:17:46,False,False
15488,2014-11-06 21:35:28,True,True
15489,2014-11-06 21:35:30,False,False
15490,2014-11-06 21:35:32,False,False
15491,2014-11-06 21:35:34,False,False
15492,2014-11-06 21:35:40,False,False
15493,2014-11-06 21:35:42,False,False
15494,2014-11-06 21:35:44,False,False
15495,2014-11-06 21:35:46,False,False
15496,2014-11-06 21:35:56,False,False
15497,2014-11-06 21:35:58,False,False
15498,2014-11-06 21:36:00,False,False
15499,2014-11-06 21:36:04,False,False
15500,2014-11-06 21:36:07,False,False
15501,2014-11-06 21:36:08,False,False
15502,2014-11-06 21:36:15,False,False
15503,2014-11-06 21:36:17,False,False
15504,2014-11-06 21:36:23,False,False
15505,2014-11-06 21:36:27,False,False
15506,2014-11-06 21:36:29,False,False
15507,2014-11-06 21:36:31,False,False
15508,2014-11-06 21:36:33,False,False
15509,2014-11-06 21:36:35,False,False
15510,2014-11-06 21:36:41,False,False
15511,2014-11-06 21:36:43,False,False
15512,2014-11-06 21:36:45,False,False
15513,2014-11-06 21:36:47,False,False
15514,2014-11-06 21:36:49,False,False
15515,2014-11-06 21:36:55,False,False
15516,2014-11-06 21:36:57,False,False
15517,2014-11-06 21:37:01,False,False
15518,2014-11-06 21:37:03,False,False
15519,2014-11-06 21:37:05,False,False
15520,2014-11-06 21:37:07,False,False
15521,2014-11-06 21:37:09,False,False
15522,2014-11-06 21:37:11,False,False
15523,2014-11-06 21:37:19,False,False
15524,2014-11-06 21:37:21,False,False
15525,2014-11-06 21:37:23,False,False
15526,2014-11-06 21:37:25,False,False
15527,2014-11-06 21:37:27,False,False
15528,2014-11-06 21:37:39,False,False
15529,2014-11-06 21:37:41,False,False
15530,2014-11-06 21:37:43,False,False
15531,2014-11-06 21:37:45,False,False
15532,2014-11-06 21:37:51,False,False
15533,2014-11-06 21:37:56,False,False
15534,2014-11-06 21:38:02,False,False
15535,2014-11-06 21:38:04,False,False
15536,2014-11-06 21:38:18,False,False
15537,2014-11-06 21:38:20,False,False
15538,2014-11-06 21:38:24,False,False
15539,2014-11-06 21:38:28,False,False
15540,2014-11-06 21:38:30,False,False
15541,2014-11-06 21:38:38,False,False
15542,2014-11-06 21:38:42,False,False
15543,2014-11-06 21:38:46,False,False
15544,2014-11-06 21:38:48,False,False
15545,2014-11-06 21:38:50,False,False
15546,2014-11-06 21:38:52,False,False
15547,2014-11-06 21:38:56,False,False
15548,2014-11-06 21:38:58,False,False
15549,2014-11-06 21:39:00,False,False
15550,2014-11-06 21:39:02,False,False
15551,2014-11-06 21:39:04,False,False
15552,2014-11-06 21:39:10,False,False
15553,2014-11-06 21:39:12,False,False
15554,2014-11-06 21:39:14,False,False
15555,2014-11-06 21:39:20,False,False
15556,2014-11-06 21:39:22,False,False
15557,2014-11-06 21:39:24,False,False
15558,2014-11-06 21:39:26,False,False
15559,2014-11-06 21:39:28,False,False
15560,2014-11-06 21:39:30,False,False
15561,2014-11-06 21:39:36,False,False
15562,2014-11-06 21:39:40,False,False
15563,2014-11-06 21:39:47,False,False
15564,2014-11-06 21:39:49,False,False
15565,2014-11-06 21:39:55,False,False
15566,2014-11-06 21:39:57,False,False
15567,2014-11-06 21:39:59,False,False
15568,2014-11-06 21:40:17,False,False
15569,2014-11-06 21:40:19,False,False
15570,2014-11-06 21:40:25,False,False
15571,2014-11-06 21:40:29,False,False
15572,2014-11-06 21:40:31,False,False
15573,2014-11-06 21:40:33,False,False
15574,2014-11-06 21:40:49,False,False
15575,2014-11-06 21:40:53,False,False
15576,2014-11-06 21:40:55,False,False
15577,2014-11-06 21:40:57,False,False
15578,2014-11-06 21:41:03,False,False
15579,2014-11-06 21:41:04,False,False
15580,2014-11-06 21:41:05,False,False
15581,2014-11-06 21:41:09,False,False
15582,2014-11-06 21:41:11,False,False
15583,2014-11-06 21:41:13,False,False
15591,2014-11-06 21:42:36,False,False
15592,2014-11-06 21:42:44,False,False
15593,2014-11-06 21:42:46,False,False
15594,2014-11-06 21:42:58,False,False
15595,2014-11-06 21:43:13,False,False
15596,2014-11-06 21:43:15,False,False
15597,2014-11-06 21:43:39,False,False
15598,2014-11-06 21:43:41,False,False
15599,2014-11-06 21:43:45,False,False
15600,2014-11-06 21:43:49,False,False
15601,2014-11-06 21:43:51,False,False
15602,2014-11-06 21:43:57,False,False
15603,2014-11-06 21:43:59,False,False
15604,2014-11-06 21:44:07,False,False
15605,2014-11-06 21:44:09,False,False
15606,2014-11-06 21:44:11,False,False
15607,2014-11-06 21:44:17,False,False
15608,2014-11-06 21:44:19,False,False
15609,2014-11-06 21:44:29,False,False
15610,2014-11-06 21:44:37,False,False
15611,2014-11-06 21:44:39,False,False
15612,2014-11-06 21:44:45,False,False
15613,2014-11-06 21:44:54,False,False
15614,2014-11-06 21:45:00,False,False
15615,2014-11-06 21:45:04,False,False
15616,2014-11-06 21:45:06,False,False
15617,2014-11-06 21:45:08,False,False
15618,2014-11-06 21:45:14,False,False
15619,2014-11-06 21:45:16,False,False
15620,2014-11-06 21:45:18,False,False
15621,2014-11-06 21:45:20,False,False
15622,2014-11-06 21:45:22,False,False
15623,2014-11-06 21:45:24,False,False
15624,2014-11-06 21:45:34,False,False
15625,2014-11-06 21:45:36,False,False
15626,2014-11-06 21:45:40,False,False
15627,2014-11-06 21:45:48,False,False
15628,2014-11-06 21:45:50,False,False
15629,2014-11-06 21:45:52,False,False
15630,2014-11-06 21:45:56,False,False
15631,2014-11-06 21:45:58,False,False
15632,2014-11-06 21:46:00,False,False
15633,2014-11-06 21:46:02,False,False
15634,2014-11-06 21:46:04,False,False
15635,2014-11-06 21:46:06,False,False
15636,2014-11-06 21:46:08,False,False
15637,2014-11-06 21:46:20,False,False
15638,2014-11-06 21:46:32,False,False
15639,2014-11-06 21:46:35,False,False
15640,2014-11-06 21:46:36,False,False
15641,2014-11-06 21:46:43,False,False
15642,2014-11-06 21:46:49,False,False
15643,2014-11-06 21:46:53,False,False
15644,2014-11-06 21:46:57,False,False
15645,2014-11-06 21:46:59,False,False
15646,2014-11-06 21:47:01,False,False
15647,2014-11-06 21:47:05,False,False
15648,2014-11-06 21:47:09,False,False
15649,2014-11-06 21:47:11,False,False
15650,2014-11-06 21:47:13,False,False
15651,2014-11-06 21:47:15,False,False
15652,2014-11-06 21:47:17,False,False
15653,2014-11-06 21:47:21,False,False
15654,2014-11-06 21:47:25,False,False
15655,2014-11-06 21:47:47,False,False
15656,2014-11-06 21:47:49,False,False
15657,2014-11-06 21:47:57,False,False
15658,2014-11-06 21:47:59,False,False
15659,2014-11-06 21:48:07,False,False
15660,2014-11-06 21:48:09,False,False
15661,2014-11-06 21:48:17,False,False
15662,2014-11-06 21:48:20,False,False
