index用的,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
9526,3767,1120,610024,,,红酒土豆烧鸭腿,0,1,48,,2016/8/2822:03:00,,,,0,,,caipu/204007.jpg,1121
9527,3768,1120,609956,,,孜然羊排,0,1,88,,2016/8/2822:04:00,,,,0,,,caipu/202002.jpg,1121
9528,3769,1120,610017,,,酸辣藕丁,0,1,33,,2016/8/2822:04:00,,,,0,,,caipu/302006.jpg,1121
9529,3770,1120,610016,,,五彩藕苗,0,1,35,,2016/8/2822:04:00,,,,0,,,caipu/302005.jpg,1121
9530,4794,592,609983,,,干锅田鸡,0,1,88,,2016/8/2822:06:00,,,,0,,,caipu/205003.jpg,1027
9531,3771,1120,610028,,,培根花菜,0,1,35,,2016/8/2822:06:00,,,,0,,,caipu/304002.jpg,1121
9532,4796,592,610029,,,黄花菜炒木耳,0,1,35,,2016/8/2822:06:00,,,,0,,,caipu/304003.jpg,1027
9533,3772,1120,610027,,,清炒菊花菜,0,1,30,,2016/8/2822:07:00,,,,0,,,caipu/304001.jpg,1121
9534,3774,1120,609946,,,谷稻小庄,0,1,38,,2016/8/2822:07:00,,,,0,,,caipu/404002.jpg,1121
9535,3773,1120,610036,,,路易拉菲红酒干红,0,1,158,,2016/8/2822:07:00,,,,0,,,caipu/402005.jpg,1121
9536,4798,592,610036,,,路易拉菲红酒干红,0,1,158,,2016/8/2822:07:00,,,,0,,,caipu/402005.jpg,1027
9537,3775,1120,610052,,,黄油曲奇饼干,0,1,16,,2016/8/2822:08:00,,,,0,,,caipu/501001.jpg,1121
9538,3776,1120,609973,,,紫薯面包卷,0,1,20,,2016/8/2822:08:00,,,,0,,,caipu/502003.jpg,1121
9539,3777,1120,610008,,,五色糯米饭(七色),0,1,35,,2016/8/2822:09:00,,,,0,,,caipu/601002.jpg,1121
9540,6234,1316,609984,,,重庆特色油烧兔,0,1,69,,2016/8/2822:09:00,,,,0,,,caipu/205004.jpg,1149
9541,6235,1316,610069,,,50度古井贡酒,0,1,90,,2016/8/2822:09:00,,,,0,,,caipu/401002.jpg,1149
9542,3778,1120,610010,,,白饭/小碗,0,4,1,,2016/8/2822:09:00,,,,0,,,caipu/601004.jpg,1121
9543,6236,1316,610049,,,爆炒双丝,0,1,35,,2016/8/2822:10:00,,,,0,,,caipu/301003.jpg,1149
9544,4800,592,610040,,,海带结豆腐汤,0,1,30,,2016/8/2822:10:00,,,,0,,,caipu/105004.jpg,1027
9545,6237,1316,610014,,,金玉良缘,0,1,30,,2016/8/2822:10:00,,,,0,,,caipu/302003.jpg,1149
9546,6238,1316,610008,,,五色糯米饭(七色),0,1,35,,2016/8/2822:10:00,,,,0,,,caipu/601002.jpg,1149
9547,4802,592,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016/8/2822:11:00,,,,0,,,caipu/111.jpg,1027
9548,3779,1120,609998,,,清爽拌凉面,0,1,15,,2016/8/2822:11:00,,,,0,,,caipu/603002.jpg,1121
9549,3780,1120,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016/8/2822:12:00,,,,0,,,caipu/203001.jpg,1121
9550,931,176,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/2911:11:00,,,,0,,,caipu/101001.jpg,1017
9551,932,176,609961,,,姜葱炒花蟹,0,1,45,,2016/8/2911:13:00,,,,0,,,caipu/102001.jpg,1017
9552,934,176,609943,,,剁椒鱼头,0,1,55,,2016/8/2911:15:00,,,,0,,,caipu/103004.jpg,1017
9553,953,180,610039,,,培根紫菜卷,0,1,30,,2016/8/2911:16:00,,,,0,,,caipu/105003.jpg,1023
9554,950,180,609970,,,麻辣小龙虾,0,1,99,,2016/8/2911:16:00,,,,0,,,caipu/101006.jpg,1023
9555,935,176,610066,,,辣炒田螺,0,1,35,,2016/8/2911:17:00,,,,0,,,caipu/104005.jpg,1017
9556,960,180,610024,,,红酒土豆烧鸭腿,0,1,48,,2016/8/2911:17:00,,,,0,,,caipu/204007.jpg,1023
9557,955,180,609980,,,三丝鳝鱼,0,1,55,,2016/8/2911:17:00,,,,0,,,caipu/106005.jpg,1023
9558,962,180,610021,,,爆炒鸡翅,0,1,56,,2016/8/2911:18:00,,,,0,,,caipu/204004.jpg,1023
9559,964,180,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016/8/2911:18:00,,,,0,,,caipu/202006.jpg,1023
9560,965,180,609956,,,孜然羊排,0,1,88,,2016/8/2911:19:00,,,,0,,,caipu/202002.jpg,1023
9561,966,180,609989,,,青岛啤酒罐装,0,1,7,,2016/8/2911:19:00,,,,0,,,caipu/403004.jpg,1023
9562,938,176,610054,,,不加一滴油的酸奶蛋糕,0,1,7,,2016/8/2911:20:00,,,,0,,,caipu/501003.jpg,1017
9563,936,176,610044,,,木须豌豆,0,1,32,,2016/8/2911:20:00,,,,0,,,caipu/305003.jpg,1017
9564,967,180,609986,,,哈尔滨啤酒罐装,0,4,7,,2016/8/2911:20:00,,,,0,,,caipu/403001.jpg,1023
9565,968,180,609975,,,一品香酥藕,0,1,10,,2016/8/2911:21:00,,,,0,,,caipu/502005.jpg,1023
9566,970,180,610055,,,葡萄奶酥(超酥香的饼干),0,1,9,,2016/8/2911:21:00,,,,0,,,caipu/501004.jpg,1023
9567,939,176,610000,,,酸辣汤面,0,1,16,,2016/8/2911:29:00,,,,0,,,caipu/603004.jpg,1017
9568,2138,332,609992,,,番茄炖牛腩,0,1,35,,2016/8/2911:51:00,,,,0,,,caipu/201002.jpg,1029
9569,2140,332,609994,,,独家薄荷鲜虾牛肉卷,0,1,45,,2016/8/2911:52:00,,,,0,,,caipu/201004.jpg,1029
9570,2142,332,609934,,,芹菜炒腰花,0,1,18,,2016/8/2911:53:00,,,,0,,,caipu/203005.jpg,1029
9571,2143,332,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016/8/2911:53:00,,,,0,,,caipu/304001.jpg,1029
9572,2144,332,610030,,,番茄有机花菜,0,1,32,,2016/8/2911:54:00,,,,0,,,caipu/304004.jpg,1029
9573,2145,332,609946,,,谷稻小庄,0,1,38,,2016/8/2911:56:00,,,,0,,,caipu/404002.jpg,1029
9574,2149,332,610010,,,白饭/小碗,0,4,1,,2016/8/2911:58:00,,,,0,,,caipu/601004.jpg,1029
9575,958,179,610025,,,番茄蛋汤,0,1,25,,2016/8/2912:15:00,,,,0,,,caipu/204008.jpg,992
9576,971,179,609953,,,凉拌菠菜,0,1,27,,2016/8/2912:16:00,,,,0,,,caipu/303004.jpg,992
9577,990,179,610011,,,白饭/大碗,0,4,10,,2016/8/2912:18:00,,,,0,,,caipu/601005.jpg,992
9578,994,179,610053,,,蛋挞,0,1,8,,2016/8/2912:18:00,,,,0,,,caipu/501002.jpg,992
9579,1037,179,609941,,,清蒸海鱼,0,1,78,,2016/8/2912:20:00,,,,0,,,caipu/103002.jpg,992
9580,1038,179,609984,,,重庆特色油烧兔,0,1,69,,2016/8/2912:22:00,,,,0,,,caipu/205004.jpg,992
9581,1437,236,610065,,,辣炒花蛤,0,1,35,,2016/8/2912:30:00,,,,0,,,caipu/104004.jpg,1001
9582,1443,236,609997,,,打卤面,0,1,26,,2016/8/2912:31:00,,,,0,,,caipu/603001.jpg,1001
9583,1440,236,610017,,,酸辣藕丁,0,1,33,,2016/8/2912:31:00,,,,0,,,caipu/302006.jpg,1001
9584,1444,236,609939,,,香菇鸡肉粥,0,1,15,,2016/8/2912:34:00,,,,0,,,caipu/602005.jpg,1001
9585,2053,322,609967,,,香酥两吃大虾,0,1,89,,2016/8/2912:51:00,,,,0,,,caipu/101002.jpg,993
9586,2062,322,609982,,,五香酱驴肉,0,1,52,,2016/8/2912:52:00,,,,0,,,caipu/205002.jpg,993
9587,2063,322,609983,,,干锅田鸡,0,1,88,,2016/8/2912:52:00,,,,0,,,caipu/205003.jpg,993
9588,2058,322,610067,,,冰镇花螺,0,1,35,,2016/8/2912:52:00,,,,0,,,caipu/104006.jpg,993
9589,2067,322,610021,,,爆炒鸡翅,0,1,56,,2016/8/2912:52:00,,,,0,,,caipu/204004.jpg,993
9590,2056,322,609941,,,清蒸海鱼,0,1,78,,2016/8/2912:52:00,,,,0,,,caipu/103002.jpg,993
9591,2070,322,610031,,,糖醋蕃茄溜青花,0,1,33,,2016/8/2912:53:00,,,,0,,,caipu/304005.jpg,993
9592,2072,322,610044,,,木须豌豆,0,1,32,,2016/8/2912:55:00,,,,0,,,caipu/305003.jpg,993
9593,2074,322,610045,,,冬瓜炒苦瓜,0,1,29,,2016/8/2912:56:00,,,,0,,,caipu/305004.jpg,993
9594,2078,322,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016/8/2912:56:00,,,,0,,,caipu/304001.jpg,993
9595,2077,322,610029,,,黄花菜炒木耳,0,1,35,,2016/8/2912:56:00,,,,0,,,caipu/304003.jpg,993
9596,2079,322,610046,,,青炒扁豆,0,1,28,,2016/8/2912:57:00,,,,0,,,caipu/305005.jpg,993
9597,2082,322,609990,,,特醇嘉士伯啤酒罐装,0,4,6,,2016/8/2912:58:00,,,,0,,,caipu/403005.jpg,993
9598,2121,322,610069,,,50度古井贡酒,0,1,90,,2016/8/2912:58:00,,,,0,,,caipu/401002.jpg,993
9599,2129,322,610011,,,白饭/大碗,0,2,10,,2016/8/2913:00:00,,,,0,,,caipu/601005.jpg,993
9600,5919,696,610011,,,白饭/大碗,0,1,10,,2016/8/2917:04:00,,,,0,,,caipu/601005.jpg,1097
9601,5918,696,609946,,,谷稻小庄,0,1,38,,2016/8/2917:04:00,,,,0,,,caipu/404002.jpg,1097
9602,5920,696,609957,,,蒙古烤羊腿,0,1,48,,2016/8/2917:04:00,,,,0,,,caipu/202003.jpg,1097
9603,5917,696,609967,,,香酥两吃大虾,0,1,89,,2016/8/2917:04:00,,,,0,,,caipu/101002.jpg,1097
9604,5921,696,610028,,,培根花菜,0,1,35,,2016/8/2917:05:00,,,,0,,,caipu/304002.jpg,1097
9605,5922,696,610022,,,杭椒鸡珍,0,1,58,,2016/8/2917:07:00,,,,0,,,caipu/204005.jpg,1097
9606,5923,696,610036,,,路易拉菲红酒干红,0,1,158,,2016/8/2917:07:00,,,,0,,,caipu/402005.jpg,1097
9607,5925,696,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016/8/2917:08:00,,,,0,,,caipu/202006.jpg,1097
9608,5924,696,609953,,,凉拌菠菜,0,1,27,,2016/8/2917:08:00,,,,0,,,caipu/303004.jpg,1097
9609,5929,696,610038,,,芝麻烤紫菜,0,1,25,,2016/8/2917:09:00,,,,0,,,caipu/105002.jpg,1097
9610,5928,696,610018,,,照烧鸡腿,0,1,16,,2016/8/2917:09:00,,,,0,,,caipu/204001.jpg,1097
9611,5927,696,610017,,,酸辣藕丁,0,1,33,,2016/8/2917:09:00,,,,0,,,caipu/302006.jpg,1097
9612,5926,696,609956,,,孜然羊排,0,1,88,,2016/8/2917:09:00,,,,0,,,caipu/202002.jpg,1097
9613,5930,696,610053,,,蛋挞,0,1,8,,2016/8/2917:10:00,,,,0,,,caipu/501002.jpg,1097
9614,5932,696,609950,,,大蒜苋菜,0,1,30,,2016/8/2917:10:00,,,,0,,,caipu/303001.jpg,1097
9615,5933,696,609955,,,红酒炖羊肉,0,1,108,,2016/8/2917:10:00,,,,0,,,caipu/202001.jpg,1097
9616,6738,775,610039,,,培根紫菜卷,0,1,30,,2016/8/2917:46:00,,,,0,,,caipu/105003.jpg,1087
9617,6741,775,610043,,,肉丁茄子,0,1,39,,2016/8/2917:51:00,,,,0,,,caipu/305002.jpg,1087
9618,6749,775,609983,,,干锅田鸡,0,1,88,,2016/8/2917:52:00,,,,0,,,caipu/205003.jpg,1087
9619,6753,775,610010,,,白饭/小碗,0,2,1,,2016/8/2918:00:00,,,,0,,,caipu/601004.jpg,1087
9620,6758,775,609947,,,北冰洋汽水,0,1,5,,2016/8/2918:02:00,,,,0,,,caipu/404003.jpg,1087
9621,4579,576,609969,,,香辣腐乳炒虾,0,1,56,,2016/8/2918:36:00,,,,0,,,caipu/101004.jpg,1103
9622,4582,576,609968,,,油焖麻辣虾,0,1,65,,2016/8/2918:38:00,,,,0,,,caipu/101003.jpg,1103
9623,4589,576,610066,,,辣炒田螺,0,1,35,,2016/8/2918:38:00,,,,0,,,caipu/104005.jpg,1103
9624,4602,576,609944,,,水煮鱼,0,1,65,,2016/8/2918:39:00,,,,0,,,caipu/103005.jpg,1103
9625,4598,576,610039,,,培根紫菜卷,0,1,30,,2016/8/2918:39:00,,,,0,,,caipu/105003.jpg,1103
9626,4606,576,610022,,,杭椒鸡珍,0,1,58,,2016/8/2918:40:00,,,,0,,,caipu/204005.jpg,1103
9627,4608,576,610024,,,红酒土豆烧鸭腿,0,1,48,,2016/8/2918:41:00,,,,0,,,caipu/204007.jpg,1103
9628,4611,576,609983,,,干锅田鸡,0,1,88,,2016/8/2918:41:00,,,,0,,,caipu/205003.jpg,1103
9629,4612,576,610031,,,糖醋蕃茄溜青花,0,1,33,,2016/8/2918:41:00,,,,0,,,caipu/304005.jpg,1103
9630,4621,576,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/2918:43:00,,,,0,,,caipu/303003.jpg,1103
9631,4618,576,610042,,,五彩豆,0,1,29,,2016/8/2918:43:00,,,,0,,,caipu/305001.jpg,1103
9632,4615,576,610046,,,青炒扁豆,0,1,28,,2016/8/2918:43:00,,,,0,,,caipu/305005.jpg,1103
9633,4625,576,609932,,,爆炒猪肝,0,1,68,,2016/8/2918:44:00,,,,0,,,caipu/203003.jpg,1103
9634,4632,576,609996,,,牛尾汤,0,1,40,,2016/8/2918:45:00,,,,0,,,caipu/201006.jpg,1103
9635,4629,576,609931,,,焖猪手,0,1,58,,2016/8/2918:45:00,,,,0,,,caipu/203002.jpg,1103
9636,4633,576,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016/8/2918:45:00,,,,0,,,caipu/205001.jpg,1103
9637,4635,576,610051,,,凉拌萝卜丝,0,1,20,,2016/8/2918:46:00,,,,0,,,caipu/301005.jpg,1103
9638,4642,576,610019,,,白斩鸡,0,1,88,,2016/8/2918:46:00,,,,0,,,caipu/204002.jpg,1103
9639,4637,576,609942,,,辣炒鱿鱼,0,1,58,,2016/8/2918:46:00,,,,0,,,caipu/103003.jpg,1103
9640,4640,576,610036,,,路易拉菲红酒干红,0,1,158,,2016/8/2918:46:00,,,,0,,,caipu/402005.jpg,1103
9641,4643,576,609992,,,番茄炖牛腩,0,1,35,,2016/8/2918:47:00,,,,0,,,caipu/201002.jpg,1103
9642,4645,576,610038,,,芝麻烤紫菜,0,1,25,,2016/8/2918:49:00,,,,0,,,caipu/105002.jpg,1103
9643,6178,722,609970,,,麻辣小龙虾,0,1,99,,2016/8/2918:59:00,,,,0,,,caipu/101006.jpg,1076
9644,6179,722,609944,,,水煮鱼,0,1,65,,2016/8/2919:01:00,,,,0,,,caipu/103005.jpg,1076
9645,6181,722,609949,,,意文柠檬汁,0,1,13,,2016/8/2919:06:00,,,,0,,,caipu/404005.jpg,1076
9646,5475,657,609970,,,麻辣小龙虾,0,1,99,,2016/8/2919:08:00,,,,0,,,caipu/101006.jpg,1107
9647,5478,657,609933,,,自制猪肉脯,0,1,48,,2016/8/2919:09:00,,,,0,,,caipu/203004.jpg,1107
9648,6184,722,609999,,,鱼香肉丝拌面,0,1,18,,2016/8/2919:09:00,,,,0,,,caipu/603003.jpg,1076
9649,5476,657,609931,,,焖猪手,0,1,58,,2016/8/2919:09:00,,,,0,,,caipu/203002.jpg,1107
9650,5479,657,609932,,,爆炒猪肝,0,1,68,,2016/8/2919:10:00,,,,0,,,caipu/203003.jpg,1107
9651,5480,657,609934,,,芹菜炒腰花,0,1,18,,2016/8/2919:11:00,,,,0,,,caipu/203005.jpg,1107
9652,5481,657,609942,,,辣炒鱿鱼,0,1,58,,2016/8/2919:12:00,,,,0,,,caipu/103003.jpg,1107
9653,6185,722,610004,,,南瓜芝士包,0,1,10,,2016/8/2919:12:00,,,,0,,,caipu/503003.jpg,1076
9654,4740,588,609942,,,辣炒鱿鱼,0,1,58,,2016/8/2919:13:00,,,,0,,,caipu/103003.jpg,1092
9655,4736,588,609967,,,香酥两吃大虾,0,1,89,,2016/8/2919:13:00,,,,0,,,caipu/101002.jpg,1092
9656,5482,657,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016/8/2919:16:00,,,,0,,,caipu/202006.jpg,1107
9657,5485,657,609983,,,干锅田鸡,0,1,88,,2016/8/2919:17:00,,,,0,,,caipu/205003.jpg,1107
9658,5486,657,610011,,,白饭/大碗,0,1,10,,2016/8/2919:18:00,,,,0,,,caipu/601005.jpg,1107
9659,5491,657,609991,,,香烤牛排,0,1,55,,2016/8/2919:19:00,,,,0,,,caipu/201001.jpg,1107
9660,5488,657,609946,,,谷稻小庄,0,1,38,,2016/8/2919:19:00,,,,0,,,caipu/404002.jpg,1107
9661,5490,657,609953,,,凉拌菠菜,0,1,27,,2016/8/2919:19:00,,,,0,,,caipu/303004.jpg,1107
9662,5498,657,610033,,,张裕葡萄酒张裕赤霞珠干红,0,1,32,,2016/8/2919:20:00,,,,0,,,caipu/402002.jpg,1107
9663,5497,657,609974,,,南瓜枸杞小饼干,0,1,19,,2016/8/2919:20:00,,,,0,,,caipu/502004.jpg,1107
9664,5499,657,609944,,,水煮鱼,0,1,65,,2016/8/2919:21:00,,,,0,,,caipu/103005.jpg,1107
9665,4742,588,609953,,,凉拌菠菜,0,1,27,,2016/8/2919:24:00,,,,0,,,caipu/303004.jpg,1092
9666,4744,588,609951,,,炝炒大白菜,0,1,29,,2016/8/2919:25:00,,,,0,,,caipu/303002.jpg,1092
9667,6395,740,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/2920:43:00,,,,0,,,caipu/101001.jpg,1090
9668,6396,740,609991,,,香烤牛排,0,1,55,,2016/8/2920:43:00,,,,0,,,caipu/201001.jpg,1090
9669,6397,740,610068,,,38度剑南春,0,1,80,,2016/8/2920:43:00,,,,0,,,caipu/401001.jpg,1090
9670,6398,740,609962,,,倒立蒸梭子蟹,0,1,169,,2016/8/2920:44:00,,,,0,,,caipu/102002.jpg,1090
9671,6399,740,610016,,,五彩藕苗,0,1,35,,2016/8/2920:46:00,,,,0,,,caipu/302005.jpg,1090
9672,6400,740,609997,,,打卤面,0,1,26,,2016/8/2920:48:00,,,,0,,,caipu/603001.jpg,1090
9673,6403,740,610009,,,黑米恋上葡萄,0,1,33,,2016/8/2920:49:00,,,,0,,,caipu/601003.jpg,1090
9674,6402,740,609938,,,小米南瓜粥,0,1,13,,2016/8/2920:49:00,,,,0,,,caipu/602004.jpg,1090
9675,6401,740,610061,,,牛肉鸡蛋肠粉,0,1,20,,2016/8/2920:49:00,,,,0,,,caipu/604005.jpg,1090
9676,6404,740,609973,,,紫薯面包卷,0,1,20,,2016/8/2920:52:00,,,,0,,,caipu/502003.jpg,1090
9677,6405,740,610013,,,番茄炖秋葵,0,1,35,,2016/8/2920:52:00,,,,0,,,caipu/302002.jpg,1090
9678,6406,740,609955,,,红酒炖羊肉,0,1,108,,2016/8/2920:53:00,,,,0,,,caipu/202001.jpg,1090
9679,6407,740,610019,,,白斩鸡,0,1,88,,2016/8/2920:55:00,,,,0,,,caipu/204002.jpg,1090
9680,6408,740,609982,,,五香酱驴肉,0,1,52,,2016/8/2920:57:00,,,,0,,,caipu/205002.jpg,1090
9681,2884,1043,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016/8/2921:05:00,,,,0,,,caipu/304001.jpg,1550
9682,2889,1043,610053,,,蛋挞,0,2,8,,2016/8/2921:06:00,,,,0,,,caipu/501002.jpg,1550
9683,2893,1043,610011,,,白饭/大碗,0,1,10,,2016/8/2921:08:00,,,,0,,,caipu/601005.jpg,1550
9684,2898,1043,609945,,,农夫山泉NFC果汁100%橙汁,0,1,6,,2016/8/2921:09:00,,,,0,,,caipu/404001.jpg,1550
9685,2901,1043,609948,,,露露无糖杏仁露,0,1,7,,2016/8/2921:10:00,,,,0,,,caipu/404004.jpg,1550
9686,5935,697,609934,,,芹菜炒腰花,0,1,18,,2016/8/2921:29:00,,,,0,,,caipu/203005.jpg,1098
9687,5934,697,609967,,,香酥两吃大虾,0,1,89,,2016/8/2921:29:00,,,,0,,,caipu/101002.jpg,1098
9688,5936,697,609953,,,凉拌菠菜,0,1,27,,2016/8/2921:30:00,,,,0,,,caipu/303004.jpg,1098
9689,5937,697,610011,,,白饭/大碗,0,1,10,,2016/8/2921:31:00,,,,0,,,caipu/601005.jpg,1098
9690,5938,697,610020,,,泡椒凤爪,0,1,58,,2016/8/2921:32:00,,,,0,,,caipu/204003.jpg,1098
9691,5939,697,610026,,,玉竹南北杏鸭腿汤,0,1,35,,2016/8/2921:33:00,,,,0,,,caipu/204009.jpg,1098
9692,5940,697,609982,,,五香酱驴肉,0,1,52,,2016/8/2921:35:00,,,,0,,,caipu/205002.jpg,1098
9693,5941,697,609985,,,三色凉拌手撕兔,0,1,66,,2016/8/2921:39:00,,,,0,,,caipu/205005.jpg,1098
9694,5943,697,610042,,,五彩豆,0,1,29,,2016/8/2921:44:00,,,,0,,,caipu/305001.jpg,1098
9695,5944,697,610056,,,纸杯蛋糕,0,1,8,,2016/8/2921:44:00,,,,0,,,caipu/501005.jpg,1098
9696,5942,697,610046,,,青炒扁豆,0,1,28,,2016/8/2921:44:00,,,,0,,,caipu/305005.jpg,1098
9697,5945,697,610033,,,张裕葡萄酒张裕赤霞珠干红,0,1,32,,2016/8/2921:45:00,,,,0,,,caipu/402002.jpg,1098
9698,2736,398,609932,,,爆炒猪肝,0,1,68,,2016/8/3011:17:00,,,,0,,,caipu/203003.jpg,1108
9699,2735,398,609967,,,香酥两吃大虾,0,1,89,,2016/8/3011:17:00,,,,0,,,caipu/101002.jpg,1108
9700,2737,398,609938,,,小米南瓜粥,0,1,13,,2016/8/3011:17:00,,,,0,,,caipu/602004.jpg,1108
9701,2740,398,609940,,,清蒸蝶鱼,0,1,56,,2016/8/3011:18:00,,,,0,,,caipu/103001.jpg,1108
9702,2738,398,609939,,,香菇鸡肉粥,0,1,15,,2016/8/3011:18:00,,,,0,,,caipu/602005.jpg,1108
9703,2741,398,609937,,,冰糖红豆薏米粥,0,1,15,,2016/8/3011:19:00,,,,0,,,caipu/602003.jpg,1108
9704,2744,398,609946,,,谷稻小庄,0,1,38,,2016/8/3011:22:00,,,,0,,,caipu/404002.jpg,1108
9705,2743,398,609944,,,水煮鱼,0,1,65,,2016/8/3011:22:00,,,,0,,,caipu/103005.jpg,1108
9706,2745,398,609948,,,露露无糖杏仁露,0,1,7,,2016/8/3011:24:00,,,,0,,,caipu/404004.jpg,1108
9707,2746,398,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/3011:25:00,,,,0,,,caipu/303003.jpg,1108
9708,2754,398,609957,,,蒙古烤羊腿,0,1,48,,2016/8/3011:26:00,,,,0,,,caipu/202003.jpg,1108
9709,2752,398,609955,,,红酒炖羊肉,0,1,108,,2016/8/3011:26:00,,,,0,,,caipu/202001.jpg,1108
9710,2747,398,609951,,,炝炒大白菜,0,1,29,,2016/8/3011:26:00,,,,0,,,caipu/303002.jpg,1108
9711,2762,398,609972,,,核桃葡萄干土司,0,1,19,,2016/8/3011:27:00,,,,0,,,caipu/502002.jpg,1108
9712,2765,398,609973,,,紫薯面包卷,0,1,20,,2016/8/3011:27:00,,,,0,,,caipu/502003.jpg,1108
9713,2771,398,609986,,,哈尔滨啤酒罐装,0,1,7,,2016/8/3011:27:00,,,,0,,,caipu/403001.jpg,1108
9714,2764,398,609971,,,大理石奶油蛋糕,0,1,13,,2016/8/3011:27:00,,,,0,,,caipu/502001.jpg,1108
9715,2756,398,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016/8/3011:27:00,,,,0,,,caipu/202006.jpg,1108
9716,2773,398,609987,,,蓝带啤酒罐装,0,1,9,,2016/8/3011:27:00,,,,0,,,caipu/403002.jpg,1108
9717,2774,398,609988,,,百威啤酒罐装,0,1,6,,2016/8/3011:28:00,,,,0,,,caipu/403003.jpg,1108
9718,2775,398,609989,,,青岛啤酒罐装,0,1,7,,2016/8/3011:28:00,,,,0,,,caipu/403004.jpg,1108
9719,2776,398,609990,,,特醇嘉士伯啤酒罐装,0,1,6,,2016/8/3011:29:00,,,,0,,,caipu/403005.jpg,1108
9720,2778,398,609998,,,清爽拌凉面,0,1,15,,2016/8/3011:30:00,,,,0,,,caipu/603002.jpg,1108
9721,2779,398,609999,,,鱼香肉丝拌面,0,1,18,,2016/8/3011:30:00,,,,0,,,caipu/603003.jpg,1108
9722,2782,398,610000,,,酸辣汤面,0,1,16,,2016/8/3011:31:00,,,,0,,,caipu/603004.jpg,1108
9723,2781,398,609997,,,打卤面,0,1,26,,2016/8/3011:31:00,,,,0,,,caipu/603001.jpg,1108
9724,2783,398,610001,,,土豆西红柿汤面,0,1,13,,2016/8/3011:31:00,,,,0,,,caipu/603005.jpg,1108
9725,2784,398,610002,,,老式面包,0,1,19,,2016/8/3011:31:00,,,,0,,,caipu/503001.jpg,1108
9726,2785,398,610004,,,南瓜芝士包,0,1,10,,2016/8/3011:32:00,,,,0,,,caipu/503003.jpg,1108
9727,2786,398,610005,,,牛奶卷,0,1,17,,2016/8/3011:32:00,,,,0,,,caipu/503004.jpg,1108
9728,2787,398,610006,,,咖啡奶香面包,0,1,16,,2016/8/3011:32:00,,,,0,,,caipu/503005.jpg,1108
9729,2789,398,610011,,,白饭/大碗,0,1,10,,2016/8/3011:33:00,,,,0,,,caipu/601005.jpg,1108
9730,2788,398,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016/8/3011:33:00,,,,0,,,caipu/601001.jpg,1108
9731,2791,398,610017,,,酸辣藕丁,0,1,33,,2016/8/3011:34:00,,,,0,,,caipu/302006.jpg,1108
9732,2792,398,610018,,,照烧鸡腿,0,1,16,,2016/8/3011:34:00,,,,0,,,caipu/204001.jpg,1108
9733,2790,398,610015,,,葱油凉拌藕片,0,1,30,,2016/8/3011:34:00,,,,0,,,caipu/302004.jpg,1108
9734,2569,387,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/3012:01:00,,,,0,,,caipu/101001.jpg,1095
9735,2577,387,609957,,,蒙古烤羊腿,0,1,48,,2016/8/3012:05:00,,,,0,,,caipu/202003.jpg,1095
9736,2572,387,609961,,,姜葱炒花蟹,0,1,45,,2016/8/3012:05:00,,,,0,,,caipu/102001.jpg,1095
9737,2580,387,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016/8/3012:06:00,,,,0,,,caipu/202006.jpg,1095
9738,2584,387,610015,,,葱油凉拌藕片,0,1,30,,2016/8/3012:06:00,,,,0,,,caipu/302004.jpg,1095
9739,2587,387,610010,,,白饭/小碗,0,6,1,,2016/8/3012:07:00,,,,0,,,caipu/601004.jpg,1095
9740,2592,387,610033,,,张裕葡萄酒张裕赤霞珠干红,0,1,32,,2016/8/3012:09:00,,,,0,,,caipu/402002.jpg,1095
9741,2595,387,610053,,,蛋挞,0,1,8,,2016/8/3012:09:00,,,,0,,,caipu/501002.jpg,1095
9742,2599,387,609970,,,麻辣小龙虾,0,1,99,,2016/8/3012:10:00,,,,0,,,caipu/101006.jpg,1095
9743,886,168,609966,,,芝士烩波士顿龙虾,0,2,175,,2016/8/3012:10:00,,,,0,,,caipu/101001.jpg,990
9744,2605,387,609992,,,番茄炖牛腩,0,1,35,,2016/8/3012:10:00,,,,0,,,caipu/201002.jpg,1095
9745,887,168,609953,,,凉拌菠菜,0,1,27,,2016/8/3012:11:00,,,,0,,,caipu/303004.jpg,990
